text,labels
"Krv mi veze vez po duši, strašću me životinja guši, i tka mi u život tlo: zavičaj moj, ravnicu što zre gde pijan raspasan seljak mre, u krvi što je svo dobro, ne zlo. Zato mi nebo svo mirno u osmehu izumre. Tih mi je plač a grohotan smeh, kad se u zoru probudim prvi ništa mi nije zabran, ni greh. Ceo je svet za mene vez pun šara moje krvi. Šara bez smisla, broja i reda, tankih ko izoran crv. Beskrajan kao nebo nadamnom ne marim šta će sa mnom, pun smeha, smrti, stoke i greha, na meni sudbinom tamnom vez veze moja krv. ","Rodoljubiva poezija"
"Stojte, galije carske! Sputajte krme moćne! Gazite tihim hodom! Opelo gordo držim u doba jeze noćne Nad ovom svetom vodom. Tu na dnu, gde školjke san umoran hvata I na mrtve alge tresetnica pada, Leži groblje hrabrih, leži brat do brata, Prometeji nade, apostoli jada. Zar ne osećate kako more mili, Da ne ruši večni pokoj palih četa? Iz dubokog jaza mirni dremež čili, A umornim letom zrak meseca šeta. To je hram tajanstva i grobnica tužna Za ogromnog mrca, k'o naš um beskrajna. Tiha kao ponoć vrh ostrvlja južna, Mračna kao savest, hladna i očajna. Zar ne osećate iz modrih dubina Da pobožnost raste vrh voda prosuta I vazduhom igra čudna pantomima? To velika duša pokojnika luta Stojte, galije carske! Na grobu braće moje Zavite crnim trube. Stražari u svečanom opelo nek otpoje Tu, gde se vali ljube! Jer proći će mnoga stoleća, k'o pena Što prolazi morem i umre bez znaka, I doći će nova i velika smena, Da dom sjaja stvara na gomili raka. Ali ovo groblje, gde je pogrebena ogromna i strašna tajna epopeje, Kolevka će biti bajke za vremena, Gde će duh da traži svoje korifeje. Sahranjeni tu su nekadašnji venci I prolazna radost celog jednog roda, Zato grob taj leži u talasa senci Izmeđ nedra zemlje i nebesnog svoda. Stojte, galije carske! Buktinje nek utrnu, Veslanje umre hujno, A kad opelo svršim, klizite u noć crnu pobožno i nečujno. Jer hoću da vlada beskrajna tišina I da mrtvi čuju huk borbene lave, Kako vrućim ključem krv penuša njina U deci što klikću pod okriljem slave. Jer, tamo daleko, poprište se zari Ovom istom krvlju što ovde počiva: Ovde iznad oca pokoj gospodari, Tamo iznad sina povesnica biva. Zato hoću mira, da opelo služim bez reči, bez suza i uzdaha mekih, Da miris tamjana i dah praha združim Uz tutnjavu muklu doboša dalekih. Stojte, galije carske! U ime svesne pošte Klizite tihim hodom. Opelo držim, kakvo ne vide nebo jošte Nad ovom svetom vodom!","Rodoljubiva poezija"
"Dajte mi prvi grumen zemlje svete, Da amajlija bude mi od zala, Da oko njega zlato se oplete, Da alem bude pobednog kimvala! Dajte mi prvu kap svetog kladenca, Da njome vidam bol dubok i velik, Da njom mirošem prvoga mladenca, Što časnih zvona pokrenuće čelik! Dajte mi prvi cvet sa mojih njiva, Da, poljupcima i suzom orošen, Ostane večit, i snaga mu živa Vaskrsne dahom vek jedan pokošen! Dajte mi prvi zrak svetog vidika, Da njim razgonim mrak oblaka stravnih, Dajte mi prvi zvuk svetih zvonika, Da njim zaglušim zapevke kukavnih! Dajte mi vetra talasanja prva, Zgašene njima da razbuktim vatre, Dajte mi prvi ukus časnih mrva, Da njim gorčina sve gladi se zatre! Dajte mi, dajte tih svetinja sedam, Da sakupim ih u hram novog dana, Oltaru slave, da ih na dar predam, Da, kô Skiniju, čuvam ih i gledam, Kad deca sunca budu kraj njih zbrana.","Rodoljubiva poezija"
"Misao nas jedna ranom zorom budi, Misao nas jedna celog dana prati, Misao nam jedna noću tišti grudi: Da li otac pati?   Briga jedna zorom ko dželat nas budi, Briga jedna vas dan u stopu nas prati, Briga jedna svu noć nagriza nam grudi: Je li živa mati?   Žudnja jedna zorom u osvit nas budi, Žudnja jedna vas dan u srcu skrivena, Žudnja jedna noću sažiže nam grudi: Šta li radi žena?   Strah nas jedan zorom ko opelo budi, Strah jedan nas goni s pomračenim vidom, Strah jedan nam noću mržnjom puni grudi: Sestre su pod stidom?   Bol nas jedan zorom kao truba budi, Bolom jednim svaka nalita je čaša, Bolom jednim krišom plaču naše grudi: Gde su deca naša?   ... Samo jedan put će odgovora dati: Preko reke krvi i mostom lešina Domu svome stižeš, gde izgleda mati S nevericom sina.","Rodoljubiva poezija"
"Noć je pusta. U carskoj dvorani Mračan presto, tajanstven kô bajka. A dok vetar zviždi na poljani, Boga moli Jugovića Majka. Kamen ćuti i nebesa muče, A sotona samo iz prikrajka Sa smehom joj pruža pakla ključe... Boga moli Jugovića Majka. Davno snahe pod umorom pale, Vetrova se nebom goni hajka, Zvezde trnu što su svu noć sjale, Boga moli Jugovića Majka. Sakrivena od svetine, kleči, Stid je da se sa gomilom vajka, Sama, hladna, bez suza, bez reči Boga moli Jugovića Majka.","Rodoljubiva poezija"
"Ne dodiruj me! Mačevi dački, sekire japoda, Legije rimske i horde Tatara, Ili vitezi s vizantijskih voda, Krvavili su ova polja stara.   I pitom narod kad je pao na njih Zbratimio je orlove i čelik; Tu, gde je mržnja Većih protiv Manjih, Sirovom dušom postao je velik.   Vekovima se vrh leševa klalo A zemlja, starog gospodarstva sita, Sve novo želi, da, kada bi palo I njemu mačem opelo očita.   S pozorja borci tonuše ko seni, A zemlja im je žedno mozak pila, Krvlju su tekli svi potoci njeni I dražila ih Vlast i drska Sila.   I tako večno ove iste stope, Krv nova siti. O, zemljo oluje, Mrko ti čelo strašne kapi škrope I čudne himne iznad tebe huje!   Zarazno tvoji mirišu oltari: Tu vek vrh veka u stenama spava. Evo su došli stari gospodari. Jesi li sita krvi što spasava?   Ti ćutiš. Vetar kosti razvejava.","Rodoljubiva poezija"
"Krvava polja pozlaćena slavom Rasplakana su ostala za vama Zasuta čađu i razornom lavom, Zdrobljenim gvožđem i mrtvim glavama. Krozzimsku ponoć, kojom očaj veje, Kroz vijor, klance, smetove i vode, Koračaš muklo, dok se sudba smeje, Koračaš muklo, poroblje i rode. No nigde jauk, ni roptanje glasno, Ni teški uzdah da prolomi gore. Da li što braniš svaku stopu časno I što još pamtiš lovorike skore? Čuješ li jauk što ti zemlja šalje? Čuješ li žene kako bolno cvile? Znaš li da znači svaki korak dalje Zbogom kulama što su tvoje bile? Golgota čeka. Znaš li njoj da gredu Putovi tvoji maglom zavijeni? A vragovi ti pokrov slavi predu! Iz teška sna se, o moj rode, preni. A ti me gledaš mirna;bez bojazni, I vera krasi tvoju glavu bledu, I zboriš: »Čemu razgovori razni? Jer vratiću se u istome redu, Ponovo vedar, vaskrsao, smeo, Sa novom krvlju oholom i zdravom, Srešćeš me gorda, kô što si me sreo, Na poljanama pozlaćenim slavom.","Rodoljubiva poezija"
"O Rode! Pun si krupnih i sitnih ružnih strasti, Primljenih od otaca, i rođenih u tebi; Od njih te tuđa pomoć ne može nikad spasti, S njima te k sebi svojski primio niko ne bi. O Rode! Ti si malen, i sve je u tebi malo, – Rasturen, – ni sam ne znaš dokle ti dopiru međe; Ti brata svog ne poznaš, i malo ti je stalo Što su međ’ vama staze sve bleđe i ređe. O Rode! Nema nade da skorim drukče bude: Nit’ imaš dosta snage da sam se preporodiš, Nit’ nosiš svest u duši i ljubav cele grude, Da s dušmanima svud jednu borbu vodiš… Ja vidim rulju s brega, gde juri da te skrha, I gledam tebe kako niz brdo i sam hrliš. I nigde svetle tačke u viziji, – od vrha Do dna grančice, nigde da rukom je obgrliš. Pa ipak, Rode, mi smo tu – i na sve spremni – Volja nam naša raste s brojem nevolja tvojih! I takvi, mi smo jači neg’ nebo i šar zemni! Veruj u snagu, Rode, dobrih sinova svojih!","Rodoljubiva poezija"
"Ja imam nade za ovaj grad ja imam veliku nadu ja imam grad ja imam jutro svakoga jutra ali jutro moje nade tek dolazi. Ne jutro nade nego jutro ostvarenja ne jutro koje dolazi no koje traje vrlo dugo ne koje dolazi no koje samo sebi menja lik lik velike nade, dolazak ovog grada ja imam ovu nadu svakog jutra. Ja vidim veliku luku sjaja talas mirisne magle, brod napuklog zida ja vidim luku sa ovoga zida sa ovog broda, sa talasa ovog oka luku gde će nas dočekati naši dvojnici. Ne dvojnici nego mi lično prvi put slični sebi samima ne u licu nego nasred mora jer ovde je luka, ovo je zid sjaja nije brod ni napuklo oko dvojnika Čujem ljuljanje staklenih spratova trgove gongova, dolazak otvorenih vrata čujem ljuljanje cveća na trgovima susret helikoptera na spratovima oblaka čujem gong dolaska čujem otvorena vrata vrata na koja ulazi to isto cveće. Jer imam nade za ovaj grad jer imali su nade za ovaj dolazak oni pre nas i sunce iznad nas za ovaj grad, za ovaj grč za ovu glad vremena i grč bremena za oblak novog lika. Jer imam nade ne samo za grč vremena ne samo za spratove piramida ne samo za sjaj dolaska i gong velike nade za talas svitanja i luku dvojnika ne samo za piramide nego i za otvorena vrata za otvorena vrata za glad otvaranja za ovaj grad.","Rodoljubiva poezija"
"U mrazovita jutra ja šapćem još zemlji iz snova zbog koje su gavrani smrti na ovu zemlju pali, pevam za one što su sa srcem ostali dečijim, za one što od snova nisu odustali. Sad i nisam samo čovek, oči, i uši, sad sam samo srce strasno, ogromno srce ljudsko i požar uspomena u mislima i duši pijanica što je prvi put zaradu skuck'o pa ne zna od kajanja kuda i neka slobodno kaže ko hoće da sam luda meni je milo, i dobro, i toplo ovako dok tragom ljubavi starih idem ulicom grada i samo mi je žao kada me sa osmehom ne sreće svako, kad besomučno bleje nekakva crna stada, kad prašinu dižu nekakve kljunate ptice, kad me sa dalekih reka gleda ledeno staklo nečije neverice, i samo mi je žao zašto se čovečnosti osmeh još nije široko rascvetao. Sad uspomene u meni bezumno, šumno lete; danas si moja ljubav, zemljo, sve moje klice klijaju danas iz tebe, pijanac nisam, ni luda ja sam išeprkala otkriće za sebe, otkriće sa bezbroj čuda – ja znam i danas kuda.","Rodoljubiva poezija"
"Tog dana ustah, kô sunce kad sine, sa jednom žeđi beskrajnom u duši, što me kô plima što plavi i ruši plavljaše, traše grdno iz dubine. Hodih uz rodna polja i utrine kô mladi lave koga snaga guši; i, sam sa svojim srcem, uzdahnuvši grko, stah na vis jave i istine. No tu, kô orlušina, sva krvava, kosovska epopeja puna strava naleti na me; i dokle u svom korenju strepih ja, stihijskom silom ona krvavim udaraše krilom strašno po čelu mladalačkom mom.","Rodoljubiva poezija"
"Šta vredi plavetno nebo, i zumbul i devojče i laste let. Negde zapeva truba. To iza gora i voda lelek je rušne seljanke. Rod smo. Kad umre čovek, i moje srce rušno je. Otkini zumbul s grudi, pogni glavu; vojnika hoće da zakopaju, a njemu se tako živelo. Šta vredi pop što moli, pa krstača, pa ime, neće se vojnik vratiti u selo, neće poljubiti koju voli. Otkini zumbul s grudi, pogni glavu. Negde zapeva truba.","Rodoljubiva poezija"
"Ni reč, ni stih, ni zvuk tugu moju ne kaza; A duge sveudilj neke nebo i zemlju spaja i spaja luk. I krenem, i rodna kob sve dublje me koreni. I kriknem, i u srce kao nož rođeni zarije se krik. I krvlju tu pa tu materom u krug. A svićem sa zorama, a s večeri setno nestaje me za gorama. I nemo iz tvari tugom objavi se drug. I tugom zacvrkuće tica i zazeleni lug. I sekira kad ljuto zaseče dub; i jagnjetu vuk, - kosti kad mlavi zub; nemo sve svemu tugom verni ostane drug. Sloboda robu, - odbegnem daleko, a sve dublje tu. I blagoslov što grobu kolevci prokletstvo neko, - odužiti dug. Sve zove, - ostajem. Korenom u kamenu tuzi zatvaram krug. Patniku iz tiha srca to čudno pukne zore cik. I čudno, na ramenu sebi, svetli svoj sagleda lik. Ni reč, ni stih, ni zvuk tugu moju ne kaza. A duge sveudilj neke nebo i zemlju spaja i spaja luk.","Rodoljubiva poezija"
"Nek’ neprijatelj svega što je dobro U čisto žito crni kukolj seje, Nek’ svaki drži ono što je dobro, Nek mrzost reži a ludost se smeje, — Ja i ti ćemo, mili srpski pobro, Da opevamo što nam srce greje, Da opevamo slavnoga junaka, U mišci krepka, srcem, duhom jaka. Nestrpljivo, znam, želiš čuti tko je Taj retki junak kog’ mi pesma slavi, Razberi samo sve srpske heroje, Ah’ tko će brati sve cveće po travi Od kojeg vence glas naroda poje Na Dunavu, Timoku, Savi, Dravi, Tko stvorit slasti nektarskoga pića, Tko l’ stići slavu Miloš’ Obilića? O, slatko ime od kog’ srce strepi U srpskoj grudi, kad mu spomen čuje, O, primeru veličestveno lepi, Kog’ ista slava slavno odlikuje Kad visprenosti sedmom nebu leti Besmertija da praznik toržestvuje, Gdi Klio širi zlatne liste svoje, A Orfej peva divno slave tvoje! U Lazarevog carstva burnom stanju, Gde razuzdane strasti mnogih zala, U ličnoj borbi i hudom neznanju, Slobodu ruše, a lance vazala I ropstva kuju, da na trulom panju Svog licemerstva goje roj kabala, Dogodila se j’ na dan Vidovdana Na Kosovu ta bitka očajana. No prije nego što će sve to biti, Car gospodu na večeru svu zove, Pa zlatnom čašom uze vince piti I napija pred svima reči ove: „O Bože! Tvoja milost da nas štiti I ukloni neverstva tajne rove, A u zdravlje Miloša, zeta moga, Koj’ misli izdat mene, cara svoga.” K’o grom da puče, tako se od čuda Uznemire sva vojnička gospoda Kad smotre da je obličen k’o Juda Ljubimac, cvet i ponos srpskog roda. „O! Taj je ukor slab k’o snega gruda”, Jug Bogdan smelo caru sad pridoda, „Koj’, kad ga vrući svet istine sklopi, Iz ništa posta, u ništa se stopi. Ta prije će nam sunce, mesec, zvezde I crna zemlja naopako poći, Atomi stvora čto u večnost jezde U prah i pep’o pretvorit se moći, I furije, kad strašnom slutnjom drežde, K’o gracije za sreću sveta doći, Neg’ što će Miloš, vitezova dika, Nazivati se avet odmetnika!” „To može biti, — ali laž kad steče Vid istine, o! koja onda beda”, Car Lazar tako Jug Bogdanu reče, „Jer srce kad je ladnije od leda, Ne čuvstvuje što opšte dobro peče, Već samo svoju podlu korist gleda, K’o krtina kad ispod zemlje rije, Da svaki ne zna kuda trag svoj krije. Koj’ zmiju ljutu u nedrima goji Pa od nje pomoć u nevolji čeka, O, teško njemu, i sene se boji, Jer smrt mu grozi nenadna i preka, A rođeno kad majka čedo doji, Tad pravu ljubav uživa doveka; Tko uši ima, ovo neka sluša, U ostalom pak svakom bog a duša.” To reče, pa Miloša mrko gleda, Kog’ ocrni pritvorstvom Vuk neverni, A Miloš kada smotri koja beda I stid mu grozi, za taj ukor skverni Odgovori: „Do kolena ti seda Taj izdajica zlobni i čemerni, A sjutra će se znati pravde mera, I tko je vera, tko li je nevera!” Pa zatim u svoj svilni šator ode, Kud Toplica i Kosančić ga prati, I njima reče: „Evo, braćo, zgode, Smertju se samo može smert oterati, A duh pun žara, česti i slobode Ne trpi ljage, nit će vragu dati Da skorpionskim jedom ono truje Što čoveka od zveri odlikuje. Pa kad već sveta dužnost, krepka volja I viteška nas ruka večno druži, Da i potomstva našeg sudba bolja Pod teškim bičem varvarstva ne tuži, Pretvorimo u grobnik hulna polja Gdi gordi Osman čovečestvo ruži, Pokažimo: da slava srpskog roda Jest hrabrost, vernost, ljubav i sloboda! O, svete reči, kad vas razum vlada I stroga pravda kad vam skipter nosi, Kad pošten čovek nevino ne strada Nit’ paklena mu zavist vrednost kosi, Al’ dobrodetelj kad se mzdi nada, Pa ucviljena gorke suze rosi, — Ah’ onda! — to ju teši, to je znato Da kovano jošt lepše sjaje zlato. No praznim rečma sujeta se slasti, Bez dela ljubav samo ime nago, A junak mora sve sile i strasti, Sve polze svoje, i život, i blago, Da žertvuje kad vidi da će spasti Kroz samog sebe otečestvo drago; I lične borbe moraju da ćute Kad hidre opštu propast naglo slute. Baš zato neću da krvavim ruku U poželjnoj ali podloj strasti, Da s’ osvetim za grdnu pakost Vuku, Premda to stoji sad u mojoj vlasti, No onome ću zadat smrtnu muku Koj’ njega uči da sve upropasti, A kad već zmija ostane bez glave, Tad ne treba nam za lek bolje trave. No božju pomoć moliti i zvati, To hristjanskim junakom najpre treba, Kad zora svane, sav će svet već znati Tko milost želi, tko l’ prokletstvo neba, Jer Muratu nogom ću za vrat stati Da ne ždere nasilstvom srpskog hleba, I srce mu rasporit sa handžarom, To zaklinjem se pred svetim oltarom!” Badava Milan i Ivan ga moli Da s’ okani tog opasnoga dela, On blagorodnoj strasti ne odoli, Visoko jer mu teži duša smela, I žertvovati sama sebe voli Neg’ klevetanja snosit tako zela; A nadeždom ga krepi anđel raja: Sav narod spasti kad probode zmaja. Pa ode s oba svoja verna druga U turski tabor, kako zora svanu, Na mamnom daru Muratu se ruga I zadade mu odmah smrtnu ranu. Kad sultan pade, grozni strah i tuga Obuze Turke u carskome stanu, Pa zabunjeni skaču, beže, ječe, A srpski mač ji nemilice seče. Al’ najposle, kad dobi trista rana, Kad hiljade već turskih glava sruši, Kad Toplica i Kosančić s mejdana U večnoj slavi nađe mesto duši, Ah, i on pade, k’o stablo bez grana, U krvne ruke, život obezduši... I tako, što je obećao javno, To sve, k’o junak, osvedoči slavno.","Rodoljubiva poezija"
"Onamo, ’namo… za brda ona, govore da je razoren dvor mojega cara; onamo vele, bio je negda junački zbor. Onamo, ’namo… da viđu Prizren! Ta to je moje — doma ću doć'! Starina mila tamo me zove, tu moram jednom oružan poć'. Onamo, ’namo… sa razvalina dvorova carskih vragu ću reć': „S ognjišta milog bježi mi, kugo, zajam ti moram vraćati već’!” Onamo, ’namo… za brda ona kazuju da je zeleni gaj pod kim se dižu Dečani sveti: molitva u njih prisvaja raj. Onamo, ’namo… za brda ona, đe nebo plavo savija svod; na srpska polja, na polja bojna, onamo, braćo, spremajmo hod! Onamo, ’namo… za brda ona pogažen konj’ma klikuje Jug: „U pomoć, đeco, u pomoć, sinci, svetit’ me starca — svet vam je dug!” Onamo, ’namo… sablji za stara njegova rebra da tupim rez po turskim rebrim'; da b’jednoj raji njom istom s ruku ras’jecam vez! Onamo, ’namo… za brda ona Milošev, kažu, prebiva grob! Onamo pokoj dobiću duši, kad Srbin više ne bude rob.","Rodoljubiva poezija"
